timestamp,status,facility_pool_pct,k,L,U,cost_S_L,cost_S_U,final_cost_S_I,theoretical_bound,cost_as_pct_of_bound,min_cluster_size,max_cluster_size,lower_bound_violated,num_lb_violations,upper_bound_violation_factor,all_clients_assigned
2025-08-29T04:01:53.537648,SUCCESS,0.05,75,1193,1459,162960.50142991776,165419.02859078354,185420.71873790503,1483854.2029953203,12.495885267138323,1193,2511,0,0,1.7210418094585331,1
2025-08-29T04:02:02.743337,SUCCESS,0.05,75,1193,1658,192737.69027268142,158780.68352885608,181754.17753948804,1496940.1652473554,12.141712926077767,1193,2583,0,0,1.557901085645356,1
2025-08-29T04:02:11.532544,SUCCESS,0.05,75,1193,1989,168643.5044080459,150404.93335346988,176907.4402382958,1390121.542290381,12.726041202614628,1193,3034,0,0,1.5253896430367018,1
2025-08-29T04:02:19.281069,SUCCESS,0.1,75,663,1459,145039.35707512766,164775.35113656506,179454.57955949346,1443506.1721062108,12.43185398353042,663,1881,0,0,1.2892392049348869,1
2025-08-29T04:02:27.905373,SUCCESS,0.1,75,663,1658,147502.3415915533,159817.44547634976,175770.3396331698,1413726.801517555,12.433119287580201,663,2167,0,0,1.3069963811821472,1
2025-08-29T04:02:36.076370,SUCCESS,0.1,75,663,1989,144065.12537153202,147358.86277102478,172778.19375237424,1319642.2901402374,13.0928051520699,663,2528,0,0,1.2709904474610356,1
2025-08-29T04:02:44.547182,SUCCESS,0.1,75,994,1459,153204.3906113226,156647.12517280772,171689.97922256766,1402938.657432299,12.237882127847262,994,2416,0,0,1.6559287183002056,1
2025-08-29T04:02:53.437080,SUCCESS,0.1,75,994,1658,153738.02817200084,148406.8559265169,170477.96701271253,1346324.04782962,12.662476562573207,994,2353,0,0,1.4191797346200241,1
2025-08-29T04:03:02.341133,SUCCESS,0.1,75,994,1989,151887.69078932254,151112.85450714888,172532.29781207378,1361565.3631286873,12.67161331246108,994,2686,0,0,1.3504273504273505,1
2025-08-29T04:03:11.289428,SUCCESS,0.1,75,1193,1459,155389.339904779,164792.53928664938,179798.40938363376,1464326.4548161037,12.27857413845696,1193,2605,0,0,1.7854694996572995,1
2025-08-29T04:03:20.598961,SUCCESS,0.1,75,1193,1658,151772.4822712331,152470.1365332351,173487.45750290062,1370835.920275112,12.655596117446613,1193,2743,0,0,1.6544028950542822,1
2025-08-29T04:03:29.621338,SUCCESS,0.1,75,1193,1989,180562.53213795074,144629.0275943035,165254.30475847234,1373528.2574360261,12.031372770368307,1193,2813,0,0,1.4142785319255908,1
2025-08-29T04:03:38.485139,SUCCESS,0.2,75,663,1459,152124.9386497062,161490.95997022907,176241.1498361617,1434686.597091016,12.2842961099316,663,1459,0,0,1.0,1
2025-08-29T04:03:46.711916,SUCCESS,0.2,75,663,1658,157262.46124768996,155712.63378541244,172274.37902919538,1404513.3589932672,12.265770056660687,663,2145,0,0,1.2937273823884199,1
2025-08-29T04:03:55.150888,SUCCESS,0.2,75,663,1989,144970.00313689208,144379.37764880242,163727.18459561153,1300595.649815401,12.588630803036285,663,1989,0,0,1.0,1
2025-08-29T04:04:04.263089,SUCCESS,0.2,75,994,1459,185525.3193859604,166181.94172828025,186175.77554747535,1534324.2308698827,12.134056922370528,994,2266,0,0,1.553118574366004,1
2025-08-29T04:04:13.124331,SUCCESS,0.2,75,994,1658,150032.30884919054,150088.55912794473,169759.0599101365,1350684.5315939942,12.568372254163403,994,2599,0,0,1.5675512665862485,1
2025-08-29T04:04:22.045725,SUCCESS,0.2,75,994,1989,149724.65716794314,145920.63686817334,169606.41660040434,1320893.7724130997,12.840276799136971,994,2584,0,0,1.2991452991452992,1
2025-08-29T04:04:31.567575,SUCCESS,0.2,75,1193,1459,159361.26050584912,164486.05902058195,186913.87025030408,1470124.934155772,12.71414870312641,1193,2345,0,0,1.6072652501713502,1
2025-08-29T04:04:41.051254,SUCCESS,0.2,75,1193,1658,156118.85373630867,149185.33204998533,171928.75914891553,1356535.0318225147,12.67411125519759,1193,2707,0,0,1.6326899879372738,1
2025-08-29T04:04:49.598435,SUCCESS,0.2,75,1193,1989,161605.7178380864,148253.159022742,171930.52391729678,1360983.548835367,12.632814266154996,1193,3014,0,0,1.5153343388637506,1
2025-08-29T04:04:57.614736,SUCCESS,0.25,75,663,1459,144514.41024485297,159734.64463781868,175203.885962569,1407171.3329544368,12.450785619311787,704,2046,0,0,1.4023303632625086,1
2025-08-29T04:05:05.623924,SUCCESS,0.25,75,663,1658,142741.50272900873,156369.6117087659,172812.09418767283,1380070.2874193788,12.52197774004813,663,2163,0,0,1.304583835946924,1
2025-08-29T04:05:13.891844,SUCCESS,0.25,75,663,1989,147521.04376577114,143801.75534922403,165506.1083481655,1301654.3749761106,12.715057970070054,663,2385,0,0,1.1990950226244343,1
2025-08-29T04:05:23.013020,SUCCESS,0.25,75,994,1459,154618.42567544157,170803.35629132515,191548.227484673,1504860.3453901592,12.728638113924854,994,2362,0,0,1.618917066483893,1
2025-08-29T04:05:31.611837,SUCCESS,0.25,75,994,1658,152169.56145090904,151633.19441033082,170612.8230149952,1365771.4837741337,12.492047538108544,994,2181,0,0,1.3154402895054282,1
2025-08-29T04:05:40.351481,SUCCESS,0.25,75,994,1989,154209.41284826462,148870.0390598739,169711.6420270973,1350509.0991156464,12.56649378654535,994,2857,0,0,1.4364002011060835,1
2025-08-29T04:05:49.722358,SUCCESS,0.25,75,1193,1459,207968.53471297843,153397.69262818468,169314.4816259286,1489720.9178232495,11.365516829375501,1193,2280,0,0,1.562714187799863,1
2025-08-29T04:05:59.294263,SUCCESS,0.25,75,1193,1658,151752.06292246995,150757.15621413672,174839.3471379945,1358804.219343897,12.86714779428756,1193,2681,0,0,1.6170084439083232,1
2025-08-29T04:06:08.848691,SUCCESS,0.25,75,1193,1989,167090.42426111107,146753.79129894997,167085.73391740688,1361457.3876148718,12.272564344457617,1193,2969,0,0,1.4927099044746104,1
2025-08-29T04:06:19.791753,SUCCESS,0.05,100,497,1094,137277.99395187057,146370.76298243765,160303.2914120465,1299151.3287808048,12.339077662529425,497,1438,0,0,1.3144424131627057,1
2025-08-29T04:06:31.434886,SUCCESS,0.05,100,497,1243,140027.66001151712,139858.6473205344,157009.82988851267,1259065.851266775,12.470342971381639,497,1668,0,0,1.341914722445696,1
2025-08-29T04:06:41.891246,SUCCESS,0.05,100,497,1492,139637.87876582512,138192.79049336363,158419.47812894153,1246625.2909851957,12.707866531710115,497,1892,0,0,1.2680965147453083,1
2025-08-29T04:06:53.732708,SUCCESS,0.05,100,746,1094,145464.84540200187,152490.1573458898,169670.31330316263,1358360.7922252323,12.490813506565734,746,1820,0,0,1.663619744058501,1
2025-08-29T04:07:06.158168,SUCCESS,0.05,100,746,1243,158224.71516569334,142026.56516942178,158691.05674377733,1310635.3865173392,12.107948432970066,746,1966,0,0,1.581657280772325,1
2025-08-29T04:07:18.445389,SUCCESS,0.05,100,746,1492,139290.25789981947,135445.99599892338,157822.67318021884,1226702.4877921026,12.865603090467207,746,2102,0,0,1.4088471849865951,1
2025-08-29T04:07:30.593938,SUCCESS,0.05,100,895,1094,148237.45686746726,144564.04621570994,170989.02255895175,1308423.237244904,13.068326646276681,895,1965,0,0,1.7961608775137112,1
2025-08-29T04:07:42.612213,SUCCESS,0.05,100,895,1243,149427.4803586454,142726.1961214148,161758.2068774175,1297938.3335671944,12.462703557945519,895,1917,0,0,1.5422365245374094,1
2025-08-29T04:07:55.207718,SUCCESS,0.05,100,895,1492,153276.59981223804,143584.2837041594,165926.77287848727,1311643.185553592,12.650298092194658,895,2105,0,0,1.410857908847185,1
2025-08-29T04:08:06.266340,SUCCESS,0.1,100,497,1094,138105.58826489764,153853.8631918865,172936.71036693215,1353188.2188730007,12.779945018362785,497,1351,0,0,1.2349177330895795,1
2025-08-29T04:08:18.229967,SUCCESS,0.1,100,497,1243,139912.25556397685,142652.13285115894,159488.6205668252,1278389.4410860662,12.47574607870121,497,1656,0,0,1.332260659694288,1
2025-08-29T04:08:29.696231,SUCCESS,0.1,100,497,1492,138183.24321325545,137798.36900340795,155705.49726134562,1240955.0694503665,12.547230846182803,497,1874,0,0,1.2560321715817695,1
2025-08-29T04:08:42.375819,SUCCESS,0.1,100,746,1094,141477.65507761217,156211.47915153703,171958.20995107567,1376435.6642159836,12.49300744099964,746,1593,0,0,1.4561243144424132,1
2025-08-29T04:08:55.273744,SUCCESS,0.1,100,746,1243,141237.6726246591,141240.16936893767,160698.5104647839,1271156.530831882,12.641913609146002,746,1858,0,0,1.4947707160096542,1
2025-08-29T04:09:08.003898,SUCCESS,0.1,100,746,1492,141642.7362550302,136451.71042975126,163579.28014639285,1238447.445518319,13.2084151603164,746,1974,0,0,1.3230563002680966,1
2025-08-29T04:09:23.033702,SUCCESS,0.1,100,895,1094,155291.5468012059,156934.13854314634,174086.89553076503,1409122.0634044362,12.354280729248638,895,1468,0,0,1.3418647166361974,1
2025-08-29T04:09:34.570767,SUCCESS,0.1,100,895,1243,156788.91759483382,143153.25537484395,170106.6553416488,1315650.6228135754,12.929470209793873,895,1994,0,0,1.6041834271922768,1
2025-08-29T04:09:45.677071,SUCCESS,0.1,100,895,1492,154036.13649160726,139607.06949910583,166008.05759299663,1285321.7594769553,12.915680946734412,895,2236,0,0,1.4986595174262736,1
2025-08-29T04:09:56.744758,SUCCESS,0.2,100,497,1094,136787.38339356874,150420.42643975205,162654.71162329766,1326517.7518654019,12.261781751097272,497,1446,0,0,1.3217550274223036,1
2025-08-29T04:10:08.673727,SUCCESS,0.2,100,497,1243,139130.73259541273,140751.41500120322,160703.6192803008,1263521.370199248,12.718710032973881,497,1540,0,0,1.238938053097345,1
2025-08-29T04:10:20.067683,SUCCESS,0.2,100,497,1492,138418.96684454332,141054.65210127103,161919.66155921455,1264220.4983979838,12.807865539626878,497,1571,0,0,1.0529490616621984,1
2025-08-29T04:10:32.614935,SUCCESS,0.2,100,746,1094,145238.88844387254,155435.21323324158,170746.69272660834,1378524.2695204362,12.386194171685352,746,1623,0,0,1.483546617915905,1
2025-08-29T04:10:45.323967,SUCCESS,0.2,100,746,1243,141731.33212497234,147891.02737731038,163503.65316093052,1318699.8558911174,12.39885273593529,746,1846,0,0,1.4851166532582463,1
2025-08-29T04:10:57.781181,SUCCESS,0.2,100,746,1492,140002.98417979668,139904.33723742212,158473.48345270756,1259336.3290215482,12.583888815137643,746,2090,0,0,1.4008042895442359,1
2025-08-29T04:11:09.962583,SUCCESS,0.2,100,895,1094,166733.26080071498,150237.25697364594,167957.5077246034,1385127.3204169516,12.125781164582385,895,1941,0,0,1.7742230347349177,1
2025-08-29T04:11:22.279050,SUCCESS,0.2,100,895,1243,154905.15764637254,145277.00866691768,164751.0214927804,1326749.375961169,12.417644543712399,895,1908,0,0,1.5349959774738535,1
2025-08-29T04:11:34.188879,SUCCESS,0.2,100,895,1492,144860.84872468343,138836.10663353145,163324.39534881475,1261574.443884087,12.946076717120066,895,1778,0,0,1.1916890080428955,1
2025-08-29T04:11:45.513952,SUCCESS,0.25,100,497,1094,140322.5009708786,153571.82166862112,169327.2890943021,1355647.753622105,12.490507850721752,497,1500,0,0,1.3711151736745886,1
2025-08-29T04:11:57.627473,SUCCESS,0.25,100,497,1243,139563.27346240345,141735.71293284927,163044.45306502478,1271276.5374547518,12.825254636686628,497,1503,0,0,1.2091713596138376,1
2025-08-29T04:12:08.742630,SUCCESS,0.25,100,497,1492,138449.50625449247,139844.851849642,160008.8276128662,1255812.975456479,12.7414536033683,497,1569,0,0,1.051608579088472,1
2025-08-29T04:12:20.868294,SUCCESS,0.25,100,746,1094,145542.67178758016,156991.98065431454,173720.47922746607,1390029.208155362,12.497613590292955,746,1556,0,0,1.4223034734917732,1
2025-08-29T04:12:33.664433,SUCCESS,0.25,100,746,1243,173753.22518624942,142633.39616287328,166571.79458042295,1345940.2235126118,12.375868680535213,746,1918,0,0,1.5430410297666934,1
2025-08-29T04:12:46.515647,SUCCESS,0.25,100,746,1492,153401.463949337,141153.8914634614,168075.06169402716,1294880.1681429038,12.979970334635496,746,1928,0,0,1.292225201072386,1
2025-08-29T04:12:59.088941,SUCCESS,0.25,100,895,1094,151994.26217045131,149129.57338907072,165115.31875663562,1347895.5380643976,12.24986017786988,895,1963,0,0,1.7943327239488116,1
2025-08-29T04:13:11.553870,SUCCESS,0.25,100,895,1243,161924.82849251927,145268.6080457654,175003.11947054285,1340729.9133053962,13.052824266380043,895,2028,0,0,1.6315366049879325,1
2025-08-29T04:13:24.001908,SUCCESS,0.25,100,895,1492,150265.53771538325,140201.44133854596,164845.08767133066,1281941.1648005883,12.859021318421664,895,2054,0,0,1.376675603217158,1
2025-08-29T04:13:37.821107,SUCCESS,0.05,125,397,875,132880.41509409342,146861.48857776623,165227.49327757218,1293791.2502325503,12.770800022636855,397,1085,0,0,1.24,1
2025-08-29T04:13:51.275700,SUCCESS,0.05,125,397,994,129996.55101608898,133583.0496197517,149282.95149200308,1195074.4493704396,12.491518965253148,397,1239,0,0,1.2464788732394365,1
2025-08-29T04:14:04.113306,SUCCESS,0.05,125,397,1193,131977.1921906761,134937.60393486338,153719.92530186713,1208517.611925396,12.719709153180018,397,1518,0,0,1.272422464375524,1
2025-08-29T04:14:19.245204,SUCCESS,0.05,125,596,875,143747.4266562014,142853.80899595193,157984.193918888,1287471.5162840663,12.270888475643025,596,1445,0,0,1.6514285714285715,1
2025-08-29T04:14:34.511435,SUCCESS,0.05,125,596,994,137962.92789280132,137052.39314183747,156726.8647160225,1235292.607778465,12.687428365484854,596,1568,0,0,1.5774647887323943,1
2025-08-29T04:14:56.061678,SUCCESS,0.05,125,596,1193,145826.75864011532,135723.9463442972,158435.88072601354,1241721.141690311,12.759376916973514,596,1704,0,0,1.4283319362950544,1
2025-08-29T04:15:10.989879,SUCCESS,0.05,125,716,875,158415.71817790586,141415.73282716368,171716.35180467178,1306741.5661459574,13.14080429163388,716,1570,0,0,1.7942857142857143,1
2025-08-29T04:15:26.021397,SUCCESS,0.05,125,716,994,144972.03086692395,138271.98291609596,158684.24593491005,1257847.9421465197,12.615534884456315,716,1445,0,0,1.4537223340040242,1
2025-08-29T04:15:41.648932,SUCCESS,0.05,125,716,1193,139688.80937079943,134680.6504979494,157357.38936160156,1222142.1722272446,12.87553878243411,716,1838,0,0,1.5406538139145012,1
2025-08-29T04:15:55.197369,SUCCESS,0.1,125,397,875,131768.40253324073,149456.03724369075,167152.57786500308,1309729.0657723167,12.762378283667172,400,1180,0,0,1.3485714285714285,1
2025-08-29T04:16:08.757110,SUCCESS,0.1,125,397,994,131062.2193256434,134146.14185349058,150723.15323042357,1201147.4316257208,12.548264206536563,397,1274,0,0,1.2816901408450705,1
2025-08-29T04:16:22.310402,SUCCESS,0.1,125,397,1193,132716.65865003038,136015.63631845787,153139.28010283643,1217542.7715292657,12.577733093556088,397,1528,0,0,1.2808046940486169,1
2025-08-29T04:16:37.345131,SUCCESS,0.1,125,596,875,147679.44071891703,141022.4833179955,158653.27335957138,1282516.2646638027,12.370468720812719,596,1422,0,0,1.6251428571428572,1
2025-08-29T04:16:53.181042,SUCCESS,0.1,125,596,994,143480.75267365898,136003.6657193635,154941.830106264,1238987.1653828623,12.505523417458894,596,1576,0,0,1.585513078470825,1
2025-08-29T04:17:11.635486,SUCCESS,0.1,125,596,1193,142295.6479150811,134208.9206536921,160290.66045796196,1224053.7404060068,13.095067248011114,596,1747,0,0,1.4643755238893545,1
2025-08-29T04:17:29.297589,SUCCESS,0.1,125,716,875,139612.56632340912,148168.99039835305,166433.26206539,1316408.0654352896,12.642984074270041,716,1572,0,0,1.7965714285714285,1
2025-08-29T04:17:43.466205,SUCCESS,0.1,125,716,994,146019.43514222463,135796.01034041366,156052.34517410642,1242610.9426673448,12.558423543183192,716,1675,0,0,1.6851106639839035,1
2025-08-29T04:17:58.482317,SUCCESS,0.1,125,716,1193,146614.60397857253,131689.82074603075,156376.5137397171,1215057.9531793604,12.869881089254815,716,1798,0,0,1.507124895222129,1
2025-08-29T04:18:17.268152,SUCCESS,0.2,125,397,875,131645.70492742557,148827.21236392044,164501.79568951429,1305081.8964022943,12.60471056590354,397,1058,0,0,1.209142857142857,1
2025-08-29T04:18:33.225594,SUCCESS,0.2,125,397,994,129975.64387690765,136807.35986953834,154022.11708790832,1217602.8068405837,12.649619089460087,397,1319,0,0,1.3269617706237424,1
2025-08-29T04:18:46.471814,SUCCESS,0.2,125,397,1193,132616.17276214997,134350.40772626924,152670.01768205347,1205685.1996081846,12.662510722671815,397,1577,0,0,1.3218776194467727,1
2025-08-29T04:19:02.421933,SUCCESS,0.2,125,596,875,140517.3000157394,145709.736094345,160821.55505389825,1301002.7526918938,12.36135394188396,596,1469,0,0,1.6788571428571428,1
2025-08-29T04:19:17.529050,SUCCESS,0.2,125,596,994,138019.84570595823,139350.49670402272,163833.1186146435,1251493.1683400755,13.091011821658155,596,1455,0,0,1.4637826961770624,1
2025-08-29T04:19:33.223240,SUCCESS,0.2,125,596,1193,135848.2866155745,131937.57968644067,155759.20673148413,1195259.6310362336,13.03141197837061,596,1767,0,0,1.4811399832355407,1
2025-08-29T04:19:48.947285,SUCCESS,0.2,125,716,875,146807.96836863837,143279.39034789157,166343.80769910943,1296571.6691725177,12.829511214391362,716,1552,0,0,1.7737142857142858,1
2025-08-29T04:20:03.910540,SUCCESS,0.2,125,716,994,151803.04261046633,141894.82213391212,168155.19550707223,1296869.8401583175,12.966235338354728,716,1692,0,0,1.7022132796780685,1
2025-08-29T04:20:19.411601,SUCCESS,0.2,125,716,1193,150265.0693186627,130483.78064034971,157289.51412815915,1213916.6031197733,12.957192753103804,716,1664,0,0,1.3948030176026822,1
2025-08-29T04:20:35.137194,SUCCESS,0.25,125,397,875,133645.9473428815,147324.4705585054,165247.26190902138,1298563.1885953008,12.725392446075334,397,1213,0,0,1.3862857142857143,1
2025-08-29T04:20:48.364705,SUCCESS,0.25,125,397,994,131881.6989400371,135575.43905202547,155293.80873682833,1212791.4712442525,12.804658708352068,397,1025,0,0,1.0311871227364184,1
2025-08-29T04:21:02.125391,SUCCESS,0.25,125,397,1193,130946.2438569432,135727.73075258112,154725.29560620553,1211986.602981954,12.76625461251153,397,1535,0,0,1.286672254819782,1
2025-08-29T04:21:18.516860,SUCCESS,0.25,125,596,875,133770.67955178942,143515.41039845248,159932.08434041953,1272149.2318927462,12.571802138532695,596,1404,0,0,1.6045714285714285,1
2025-08-29T04:21:33.446859,SUCCESS,0.25,125,596,994,132700.7177735214,136776.9879302499,156132.31028160136,1222840.351058792,12.76800443708083,596,1508,0,0,1.517102615694165,1
2025-08-29T04:21:48.112478,SUCCESS,0.25,125,596,1193,141521.31639941238,134119.3246927131,152356.71277924982,1221877.9056478164,12.469061931230616,596,1691,0,0,1.4174350377200335,1
2025-08-29T04:22:03.370268,SUCCESS,0.25,125,716,875,144931.5414798037,139423.7548164711,156992.45879402893,1265829.3666749052,12.402339756614946,716,1497,0,0,1.7108571428571429,1
2025-08-29T04:22:19.165431,SUCCESS,0.25,125,716,994,141818.5955019794,136757.73241020596,158142.69547946614,1240941.3178754007,12.743769040603803,716,1543,0,0,1.5523138832997987,1
2025-08-29T04:22:33.812946,SUCCESS,0.25,125,716,1193,150863.93592002383,130799.84008405513,156849.50455560297,1217326.7524284336,12.884749656795547,716,1664,0,0,1.3948030176026822,1
2025-08-29T04:22:50.634574,SUCCESS,0.05,150,331,729,129357.73930913102,141920.79892883118,158997.89794199337,1252161.0711200803,12.697879019650957,331,873,0,0,1.1975308641975309,1
2025-08-29T04:23:06.827207,SUCCESS,0.05,150,331,829,127519.20783409412,137006.6885928242,153368.67153159488,1214085.2358179577,12.632446800843173,331,1099,0,0,1.3256936067551266,1
2025-08-29T04:23:23.704514,SUCCESS,0.05,150,331,994,126348.5741357521,129382.72827831825,146516.92629858543,1158376.2462197319,12.64847468831752,331,1319,0,0,1.3269617706237424,1
2025-08-29T04:23:41.853536,SUCCESS,0.05,150,497,729,132155.01172451713,140894.5272264022,156208.92581783023,1250571.7140338495,12.491001040952865,497,1141,0,0,1.5651577503429355,1
2025-08-29T04:24:00.310726,SUCCESS,0.05,150,497,829,134512.01812421944,131199.88470873062,151355.5529217766,1187423.2292095532,12.74655482548807,497,1279,0,0,1.542822677925211,1
2025-08-29T04:24:17.225552,SUCCESS,0.05,150,497,994,128226.29929755398,131325.1588713305,150365.87626067767,1175728.7106944213,12.789164276839593,497,1402,0,0,1.4104627766599598,1
2025-08-29T04:24:34.866073,SUCCESS,0.05,150,596,729,136945.94805885543,136965.07104998102,152046.4792042422,1232647.393467578,12.334953208031218,596,1273,0,0,1.7462277091906722,1
2025-08-29T04:24:52.502430,SUCCESS,0.05,150,596,829,139920.19513904853,132596.40480431222,151027.24539531773,1208015.2239082826,12.50209785491779,596,1356,0,0,1.6357056694813028,1
2025-08-29T04:25:10.017217,SUCCESS,0.05,150,596,994,140320.91562111545,127534.61380524802,150449.4637494316,1173384.127878967,12.82184241075317,596,1340,0,0,1.3480885311871227,1
2025-08-29T04:25:26.384400,SUCCESS,0.1,150,331,729,129278.17124114977,139183.08478392367,155634.64044216607,1232837.9359697653,12.624095665886689,331,874,0,0,1.1989026063100137,1
2025-08-29T04:25:42.750207,SUCCESS,0.1,150,331,829,128164.39599587709,133232.59006150268,148646.390829708,1188956.9224222729,12.502252018253893,331,1066,0,0,1.2858866103739446,1
2025-08-29T04:25:59.108584,SUCCESS,0.1,150,331,994,128703.58852953042,129066.62562814384,152188.44358152564,1160873.5564560678,13.109820853024578,331,1315,0,0,1.3229376257545271,1
2025-08-29T04:26:16.740502,SUCCESS,0.1,150,497,729,130305.13325972068,137191.64976757832,152668.54332920595,1220951.8148924895,12.504059657968494,497,1168,0,0,1.6021947873799727,1
2025-08-29T04:26:34.176699,SUCCESS,0.1,150,497,829,136265.39530057478,131222.2956723407,149705.78798540705,1191086.8603075345,12.56883884578775,497,1303,0,0,1.571773220747889,1
